"id","title","link","description","image_link","blog","tags","date","df_grouping_id"
"article_613529485651","Shiro Utsuri Koi: Alles wat je Moet Weten over deze Zwart-Witte Japanse Koi","https://vijvercentrum.nl/blogs/koi-soorten/shiro-utsuri-koi-alles-wat-je-moet-weten-over-deze-zwart-witte-japanse-koi","De Shiro Utsuri Koi is een elegante en intrigerende Japanse koi-soort die direct opvalt door zijn zwart-witte kleurencombinatie. De kracht van deze koi ligt in de contrasterende kleuren en de klassieke eenvoud van zijn patroon, wat de Shiro Utsuri een tijdloze schoonheid geeft. Of je nu een beginner bent in de koi-hobby of al jaren ervaring hebt, de Shiro Utsuri is een prachtige toevoeging aan elke koi-vijver. In dit artikel duiken we dieper in op de geschiedenis, kenmerken en verzorging van de Shiro Utsuri, zodat je optimaal van deze koi kunt genieten.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/shiro-utsuri-koi-alles-wat-je-moet-weten-over-deze-zwart-witte-japanse-koi.webp?v=1772304006","Koi Soorten","Japanse Koi/Koi/Koi Soorten &amp; Variëteiten/Shiro Utsuri/soorten/Zwart","2024-11-08T09:36:22Z","article"
"article_613529452883","Asagi Koi: Een Unieke Japanse Koi met Blauw en Rood voor Elke Vijverliefhebber","https://vijvercentrum.nl/blogs/koi-soorten/asagi-koi-een-unieke-japanse-koi-met-blauw-en-rood-voor-elke-vijverliefhebber","De Asagi Koi is een unieke verschijning in de wereld van Japanse koi-soorten. Met zijn blauwe en rode schubbenpatroon heeft de Asagi een uitstraling die zowel rustgevend als opvallend is. Deze koi heeft een geschiedenis die teruggaat tot de vroegste Japanse koi en wordt door velen gezien als een van de meest traditionele koi-variëteiten. In dit artikel leer je alles over de Asagi Koi, van zijn geschiedenis en kenmerken tot tips voor verzorging en hoe je hem het best in jouw vijver kunt laten schitteren.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/asagi-koi-een-unieke-japanse-koi-met-blauw-en-rood-voor-elke-vijverliefhebber.webp?v=1772304004","Koi Soorten","Asagi Koi/Blauwgrijze schubben/Japanse Koi/Koi/Koi Soorten &amp; Variëteiten/vijver","2024-11-08T09:08:20Z","article"
"article_613605900627","Zeoliet in de Vijver: Ammoniak Binder of Marketing Truc?","https://vijvercentrum.nl/blogs/waterkwaliteit/zeoliet-in-de-vijver-ammoniak-binder-of-marketing-truc","Werkt zeoliet echt tegen ammoniak in je vijver? Ontdek de juiste dosering, veelgemaakte fouten en wanneer zeoliet wél en niet helpt bij waterkwaliteit.","","Waterkwaliteit","waterkwaliteit","2024-11-01T13:52:00Z","article"
"article_613605867859","Zware Metalen in Vijverwater: Koper, Zink en Hoe Je ze Verwijdert","https://vijvercentrum.nl/blogs/waterkwaliteit/zware-metalen-in-vijverwater-koper-zink-en-hoe-je-ze-verwijdert","Koper en zink in je vijver? Leer hoe je zware metalen meet, voorkomt en verwijdert met zeoliet, chelatoren en slimme waterverversing.","","Waterkwaliteit","waterkwaliteit","2024-10-23T14:00:00Z","article"
"article_613605835091","Mineralen en Sporenelementen: De Onzichtbare Basis voor Gezonde Koi","https://vijvercentrum.nl/blogs/waterkwaliteit/mineralen-en-sporenelementen-de-onzichtbare-basis-voor-gezonde-koi","Ontdek welke mineralen en sporenelementen je koi nodig hebben voor gezonde groei, intense kleuren en een sterke slijmlaag. Praktische tips en meetadvies.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/healthy-koi-fish-with-vibrant-colors-in-crystal-clear-water-in-a-dutch-garden-pond-flat-polder-landscape-neat-buxus-hedges-brick-path-no-people-photorealistic.png?v=1774100926","Waterkwaliteit","waterkwaliteit","2024-10-15T11:54:00Z","article"
"article_613605802323","Geleidbaarheid (EC) in de Vijver: Wat Meet Je en Waarom is het Belangrijk?","https://vijvercentrum.nl/blogs/waterkwaliteit/geleidbaarheid-ec-in-de-vijver-wat-meet-je-en-waarom-is-het-belangrijk","Meet de geleidbaarheid (EC) van je vijverwater en ontdek wat deze waarde zegt over waterkwaliteit, mineralen en vervuiling. Praktische tips en ideale waarden voor koivijvers.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/crystal-clear-dutch-garden-pond-with-colorful-koi-fish-water-testing-meter-on-brick-edge-flat-polder-landscape-neat-buxus-hedges-no-people-photorealistic.png?v=1774101181","Waterkwaliteit","waterkwaliteit","2024-10-07T12:26:00Z","article"
"article_613605736787","Fosfaat in de Vijver: De Verborgen Oorzaak van Hardnekkige Algen","https://vijvercentrum.nl/blogs/waterkwaliteit/fosfaat-in-de-vijver-de-verborgen-oorzaak-van-hardnekkige-algen","Fosfaat is de verborgen oorzaak van hardnekkige algen in je vijver. Leer hoe je fosfaat meet, verwijdert en voorkomt voor blijvend helder water.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/dutch-garden-koi-pond-with-slightly-green-water-and-algae-brick-edging-flat-polder-landscape-neat-buxus-hedges-no-people-photorealistic.png?v=1774101680","Waterkwaliteit","waterkwaliteit","2024-09-21T06:51:00Z","article"
"article_613607014739","De Complete Voedingswaarde Tabel: Eiwit, Vet en Vezels per Seizoen","https://vijvercentrum.nl/blogs/voeding-voer/de-complete-voedingswaarde-tabel-eiwit-vet-en-vezels-per-seizoen","Ontdek hoeveel eiwit, vet en vezels jouw koi per seizoen nodig heeft. Praktische voedingswaarde tabel met richtlijnen per watertemperatuur.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/nederlands-normaal-achtertuin-met-koi-vissen-vijver.png?v=1773667267","Voeding & Voer","voeding voer","2024-09-13T07:12:00Z","article"
"article_613606949203","Automatische Voerders voor de Koivijver: Typen, Voordelen en Tips","https://vijvercentrum.nl/blogs/voeding-voer/automatische-voerders-voor-de-koivijver-typen-voordelen-en-tips","Automatische voerder voor je koivijver? Ontdek alle typen, voordelen, insteltips en veelgemaakte fouten. Inclusief doseeradvies per watertemperatuur.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/koivijver-met-nederlandse-achtertuin.png?v=1773667426","Voeding & Voer","voeding voer","2024-09-05T12:11:00Z","article"
"article_613606916435","Voeding voor Oudere Koi: Aanpassingen voor Vissen van 10 Jaar en Ouder","https://vijvercentrum.nl/blogs/voeding-voer/voeding-voor-oudere-koi-aanpassingen-voor-vissen-van-10-jaar-en-ouder","Oudere koi van 10+ jaar hebben aangepast voer nodig. Leer welk eiwitgehalte, hoeveel voer per dag en welk seizoensschema het beste werkt voor jouw koi.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/vissen-van-10-jaar-en-ouder-sfeerfoto-vijver.png?v=1773657316","Voeding & Voer","voeding voer","2024-08-28T06:41:00Z","article"
"article_613606850899","De Relatie tussen Voer en Waterkwaliteit: Wat Voer Doet met Je Vijver","https://vijvercentrum.nl/blogs/voeding-voer/de-relatie-tussen-voer-en-waterkwaliteit-wat-voer-doet-met-je-vijver","Leer hoe koivoer je waterkwaliteit beïnvloedt. Praktische doseringen per seizoen, voertips en noodmaatregelen bij ammoniakpieken in je vijver.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/overhead-view-of-colorful-koi-fish-eagerly-feeding-at-the-surface-of-a-clear-garden-pond-scattered-floating-pellets-on-the-water-a-scoop-of-koi-food-and-a-water-test-kit-with-colorful.png?v=1774299520","Voeding & Voer","voeding voer","2024-08-19T14:50:00Z","article"
"article_613606818131","Overvoeren: Het Grootste Gevaar voor Beginnende Koihouders","https://vijvercentrum.nl/blogs/voeding-voer/overvoeren-het-grootste-gevaar-voor-beginnende-koihouders","Voorkom overvoeren bij koi: leer de 5-minutenregel, voerschema per temperatuur en herken de signalen. Praktische tips van vijverspecialisten.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/geen-foto-van-mensen-erbij.png?v=1773657120","Voeding & Voer","voeding voer","2024-08-11T10:44:00Z","article"
"article_613606883667","Pelletgrootte Kiezen: Welk Formaat Past bij Welke Koi?","https://vijvercentrum.nl/blogs/voeding-voer/pelletgrootte-kiezen-welk-formaat-past-bij-welke-koi","Welke pelletgrootte past bij jouw koi? Ontdek de juiste maat per vislengte (3-6 mm+), voertips per seizoen en voorkom veelgemaakte fouten.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/sfeerfoto-welke-formaat-past-bij-welke-koi.png?v=1773653404","Voeding & Voer","voeding voer","2024-07-26T14:59:00Z","article"
"article_613606719827","Koivoer Merken Vergelijken: Hikari, JPD, Kenzen en Meer","https://vijvercentrum.nl/blogs/voeding-voer/koivoer-merken-vergelijken-hikari-jpd-kenzen-en-meer","Vergelijk koivoermerken als Hikari, Saki-Hikari, JPD en Kenzen. Ontdek welk voer past bij jouw koi, watertemperatuur en vijver. Met praktische tips.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/multiple-bags-and-containers-of-different-koi-food-brands-displayed-on-a-wooden-table-next-to-a-koi-pond-various-pellet-sizes-and-colors-visible-clean-packaging-without-readable-text.png?v=1774366797","Voeding & Voer","voeding voer","2024-07-18T14:51:00Z","article"
"article_613606687059","Immunostimulanten in Koivoer: Beta-glucaan, Propolis en Knoflook","https://vijvercentrum.nl/blogs/voeding-voer/immunostimulanten-in-koivoer-beta-glucaan-propolis-en-knoflook","Leer hoe beta-glucaan, propolis en knoflook het immuunsysteem van je koi versterken. Met doseringen, seizoenstips en veelgemaakte fouten.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/nederlandse-koi-vijver-tuin_2b90f036-eed7-434b-be47-f32bd54cc564.png?v=1773666987","Voeding & Voer","voeding voer","2024-07-10T09:26:00Z","article"
"article_613606654291","Vitaminen en Mineralen voor Koi: Wat Zit er in Goed Voer?","https://vijvercentrum.nl/blogs/voeding-voer/vitaminen-en-mineralen-voor-koi-wat-zit-er-in-goed-voer","Ontdek welke vitaminen en mineralen in goed koivoer zitten, wat ze doen voor je koi en hoe je tekorten en overdosering voorkomt.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/vitaminen-en-mineralen-voor-koi-sfeer-foto-vijver.png?v=1773652542","Voeding & Voer","voeding voer","2024-07-02T12:03:00Z","article"
"article_613605704019","Koi Anesthesie: Wanneer en Hoe Verdoof Je een Koi Veilig?","https://vijvercentrum.nl/blogs/koi-gezondheid-verzorging/koi-anesthesie-wanneer-en-hoe-verdoof-je-een-koi-veilig","Leer hoe je een koi veilig verdooft: juiste middelen, doseringen per temperatuur, stap-voor-stap procedure en 5 fouten die je moet vermijden.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/large-colorful-koi-fish-floating-calmly-in-shallow-water-in-a-dutch-garden-pond-brick-edging-flat-polder-landscape-buxus-hedges-no-people-photorealistic.png?v=1774101891","Koi Gezondheid & Verzorging","koi gezondheid","2024-06-24T14:01:00Z","article"
"article_613605671251","Microscoop voor de Koihobby: Parasieten Zelf Herkennen en Determineren","https://vijvercentrum.nl/blogs/koi-gezondheid-verzorging/microscoop-voor-de-koihobby-parasieten-zelf-herkennen-en-determineren","Leer met een microscoop parasieten bij koi herkennen. Stapsgewijze uitleg over afstrijkjes, determinatie van Trichodina, Costia en meer.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/flat-lay-photo-of-a-portable-microscope-on-a-wooden-garden-table-next-to-a-koi-pond-glass-slides-with-skin-scraping-samples-a-small-dropper-bottle-tweezers-and-a-notebook-with-hand-dr.png?v=1774107819","Koi Gezondheid & Verzorging","koi gezondheid","2024-06-15T10:26:00Z","article"
"article_613605605715","Formaline en Malachietgroen: Veilig Gebruik in de Koivijver","https://vijvercentrum.nl/blogs/koi-gezondheid-verzorging/formaline-en-malachietgroen-veilig-gebruik-in-de-koivijver","Leer hoe je formaline en malachietgroen veilig toepast tegen parasieten in je koivijver. Doseringen, temperatuureisen, veiligheid en alternatieven.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/colorful-koi-fish-swimming-in-a-clean-dutch-garden-pond-brick-edging-flat-polder-landscape-neat-buxus-hedges-sunny-day-no-people-photorealistic.png?v=1774102466","Koi Gezondheid & Verzorging","koi gezondheid","2024-06-07T08:01:00Z","article"
"article_613605638483","Huidzweren bij Koi: Oorzaken, Herkenning en Behandeling","https://vijvercentrum.nl/blogs/koi-gezondheid-verzorging/huidzweren-bij-koi-oorzaken-herkenning-en-behandeling","Huidzweren bij koi herkennen en behandelen? Leer de oorzaken, symptomen en bewezen behandelmethoden van een specialist met 20+ jaar ervaring.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/healthy-colorful-koi-fish-swimming-in-a-crystal-clear-dutch-garden-pond-brick-edging-flat-polder-landscape-trimmed-buxus-hedges-no-people-photorealistic.png?v=1774102224","Koi Gezondheid & Verzorging","koi gezondheid","2024-05-30T07:44:00Z","article"
"article_613605572947","Koi Dierenarts Vinden: Wanneer Heb Je een Specialist Nodig?","https://vijvercentrum.nl/blogs/koi-gezondheid-verzorging/koi-dierenarts-vinden-wanneer-heb-je-een-specialist-nodig","Wanneer heb je een koi dierenarts nodig? Leer ziektetekens herkennen, vind een specialist in Nederland of België en ontdek wat je zelf kunt doen bij zieke koi.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/close-up-of-a-single-large-koi-fish-being-gently-held-in-a-soft-wet-net-above-a-shallow-blue-inspection-tub-veterinary-tools-and-a-small-bottle-visible-on-a-wooden-table-beside-the-po.png?v=1774103029","Koi Gezondheid & Verzorging","koi gezondheid","2024-05-22T13:09:00Z","article"
"article_613605540179","Medicijnen Doseren bij Koi: Een Handleiding voor Veilig Gebruik","https://vijvercentrum.nl/blogs/koi-gezondheid-verzorging/medicijnen-doseren-bij-koi-een-handleiding-voor-veilig-gebruik","Leer hoe je veilig medicijnen doseert bij koi. Stap-voor-stap handleiding met waterwaarden, doseringen en veelgemaakte fouten die je moet vermijden.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/a-dosing-syringe-and-glass-measuring-cup-on-a-white-towel-beside-a-garden-pond-with-koi-fish-digital-scale-dutch-garden-with-buxus-hedges-no-text-no-labels-no-people-photorealistic.png?v=1774385697","Koi Gezondheid & Verzorging","koi gezondheid","2024-05-14T11:27:00Z","article"
"article_613605507411","Koi Oogaandoeningen: Troebele Ogen, Pop-eye en Andere Problemen","https://vijvercentrum.nl/blogs/koi-gezondheid-verzorging/koi-oogaandoeningen-troebele-ogen-pop-eye-en-andere-problemen","Koi oogaandoeningen herkennen en behandelen: troebele ogen, pop-eye en ingevallen ogen. Oorzaken, stapsgewijs behandelplan en preventietips van vijverexperts.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/extreme-close-up-macro-shot-of-the-face-and-eye-of-a-bright-orange-koi-fish-underwater-crystal-clear-water-with-soft-bokeh-background-of-green-aquatic-plants-dramatic-natural-light-ra.png?v=1774104042","Koi Gezondheid & Verzorging","koi gezondheid","2024-05-06T10:46:00Z","article"
"article_613605441875","Bacteriële Infecties bij Koi: Van Aeromonas tot Pseudomonas","https://vijvercentrum.nl/blogs/koi-gezondheid-verzorging/bacterile-infecties-bij-koi-van-aeromonas-tot-pseudomonas","Bacteriële infecties bij koi herkennen en behandelen. Leer alles over Aeromonas, Pseudomonas, symptomen, probiotica en wanneer je een visdierenarts belt.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/top-down-overhead-view-of-several-koi-fish-swimming-in-a-shallow-clear-pond-one-white-koi-with-slightly-red-irritated-patches-on-its-skin-surrounded-by-healthy-colorful-koi-natural-su.png?v=1774104536","Koi Gezondheid & Verzorging","koi gezondheid","2024-04-28T06:29:00Z","article"
"article_613605474643","KHV (Koi Herpes Virus): Alles wat Je Moet Weten over de Meest Gevreesde Koiziekte","https://vijvercentrum.nl/blogs/koi-gezondheid-verzorging/khv-koi-herpes-virus-alles-wat-je-moet-weten-over-de-meest-gevreesde-koiziekte","KHV (Koi Herpes Virus) herkennen, voorkomen en bestrijden. Leer de symptomen, quarantaine-aanpak en wat je moet doen bij een uitbraak in je vijver.","","Koi Gezondheid & Verzorging","koi gezondheid","2024-04-20T08:10:00Z","article"
"article_613605409107","Chilodonella bij Koi: Een Gevaarlijke Parasiet bij Lage Temperaturen","https://vijvercentrum.nl/blogs/koi-gezondheid-verzorging/chilodonella-bij-koi-een-gevaarlijke-parasiet-bij-lage-temperaturen","Chilodonella bij koi herkennen en behandelen: symptomen, doseringen (zout, KMnO4, FMC) en preventietips. Extra gevaarlijk bij lage temperaturen.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/a-single-koi-fish-resting-near-the-bottom-of-a-cold-misty-pond-in-early-spring-frosty-edges-on-the-pond-liner-visible-water-slightly-hazy-and-cool-toned-blue-green-bare-tree-branches.png?v=1774104946","Koi Gezondheid & Verzorging","koi gezondheid","2024-04-11T08:32:00Z","article"
"article_613605343571","Trichodina bij Koi: De Draaiende Parasiet onder de Microscoop","https://vijvercentrum.nl/blogs/koi-gezondheid-verzorging/trichodina-bij-koi-de-draaiende-parasiet-onder-de-microscoop","Trichodina bij koi herkennen en behandelen. Leer de symptomen, beste medicijnen en 5 preventietips van onze vijverspecialisten.","https://cdn.shopify.com/s/files/1/0998/4059/0163/articles/close-up-of-a-white-and-orange-koi-fish-swimming-slowly-in-murky-green-pond-water-visible-white-cloudy-spots-on-its-skin-and-fins-shallow-depth-of-field-a-small-portable-microscope-an.png?v=1774105314","Koi Gezondheid & Verzorging","koi gezondheid","2024-04-03T06:16:00Z","article"
